ANIO,PERIODO,PROVEEDOR,RUC,MONTO_PENALIDAD,MONTO_TOTAL_CONTRATO,ARCHIVO
2013,TRIM 4,SERVICIOS GENERALES RIKAR S.A.C,20492776018,47.04,1512.94,D_MIS DOCUMENTOSFONAFE 2013LOGISTICAIV TRIMESTREPA_IVtrim2013.xls
2013,TRIM 4,TRANSPORTES PAJUELO Y CIA S.R.L.LTDA,20301306181,5450.0,327040.0,D_MIS DOCUMENTOSFONAFE 2013LOGISTICAIV TRIMESTREPA_IVtrim2013.xls
2013,TRIM 4,CHERY: SERV.GENERALES - IMPORT Y EXPORT. DE MAQUINARIAS S.A.C,20547955308,15999.5,159995.0,D_MIS DOCUMENTOSFONAFE 2013LOGISTICAIV TRIMESTREPA_IVtrim2013.xls
2013,TRIM 4,FURSYS S.A.,20269863626,18.79,9605.02,D_MIS DOCUMENTOSFONAFE 2013LOGISTICAIV TRIMESTREPA_IVtrim2013.xls
2013,TRIM 4,INVERSIONES FONTENLA S.A.C,20506539944,2026.96,60808.72,D_MIS DOCUMENTOSFONAFE 2013LOGISTICAIV TRIMESTREPA_IVtrim2013.xls
2013,TRIM 4,IDENTITRONICS S.A.C,20348217551,11.66,8028.72,D_MIS DOCUMENTOSFONAFE 2013LOGISTICAIV TRIMESTREPA_IVtrim2013.xls
2013,TRIM 4,ROJO ELECTRONICS E.I.R.L,20333224021,3436.0,85900.0,D_MIS DOCUMENTOSFONAFE 2013LOGISTICAIV TRIMESTREPA_IVtrim2013.xls
2013,TRIM 4,TECNIASES S.A.,20256998743,24.15,8909.0,D_MIS DOCUMENTOSFONAFE 2013LOGISTICAIV TRIMESTREPA_IVtrim2013.xls
2014,TRIM 1,TELEFONICA DELPERU,20100017491,637.9,4417800.0,D_MIS DOCUMENTOSFONAFE 2014GLPA_Itrim2014.xls
2014,TRIM 1,SERVICIO DE VIGILANCIA SEGURIDAD DE LA SEGURIDAD CIVIL (AVSEC),20524246580,14900.0,7020000.0,D_MIS DOCUMENTOSFONAFE 2014GLPA_Itrim2014.xls
2014,TRIM 1,RECSOL  S.R.L.,20433955057,49.21,7552.0,D_MIS DOCUMENTOSFONAFE 2014GLPA_Itrim2014.xls
2014,TRIM 1,DP COMUNICACIONES  S.A.C.,20510709099,49.21,44900.0,D_MIS DOCUMENTOSFONAFE 2014GLPA_Itrim2014.xls
2014,TRIM 1,TELEFONICA DELPERU,20100017491,680.65,4417800.0,D_MIS DOCUMENTOSFONAFE 2014GLPA_Itrim2014.xls
2014,TRIM 1,NETWORKS AQND SYSTEMS CONSULTORIA EN INFORMATICA,20504028781,490.0,19600.0,D_MIS DOCUMENTOSFONAFE 2014GLPA_Itrim2014.xls
2014,TRIM 1,IBM DEL PERU S.A.,20100075009,84.45,4191521.46,D_MIS DOCUMENTOSFONAFE 2014GLPA_Itrim2014.xls
2014,TRIM 1,TRANSPORTES KOOCHOY,20259345392,605.25,1452640.81,D_MIS DOCUMENTOSFONAFE 2014GLPA_Itrim2014.xls
2014,TRIM 1,SERVICIOS TIME S.A.C.,20513441623,1.36,3000.0,D_MIS DOCUMENTOSFONAFE 2014GLPA_Itrim2014.xls
2014,TRIM 1,TELEFONICA DELPERU,20100017491,305.16,4417800.0,D_MIS DOCUMENTOSFONAFE 2014GLPA_Itrim2014.xls
2014,TRIM 1,SERVICIO DE VIGILANCIA SEGURIDAD DE LA SEGURIDAD CIVIL (AVSEC),20524246580,106400.0,7020000.0,D_MIS DOCUMENTOSFONAFE 2014GLPA_Itrim2014.xls
2014,TRIM 1,COLOR COMPUTER E.I.R.L.,20506730148,0.42,5462.16,D_MIS DOCUMENTOSFONAFE 2014GLPA_Itrim2014.xls
2014,TRIM 1,REPRESENTACIONES AMAZAGUI S.A.C.,20515331272,0.65,29715.9,D_MIS DOCUMENTOSFONAFE 2014GLPA_Itrim2014.xls
2014,TRIM 1,COMERCIAL GIOVA S.A.,20125412875,0.21,5782.59,D_MIS DOCUMENTOSFONAFE 2014GLPA_Itrim2014.xls
2014,TRIM 1,ARIES COMERCIAL S.A.C.,20101420591,0.05,195.0,D_MIS DOCUMENTOSFONAFE 2014GLPA_Itrim2014.xls
2014,TRIM 1,BORDADOS EL ARTE DORADO S.A.C.,20510904461,2.54,19401.0,D_MIS DOCUMENTOSFONAFE 2014GLPA_Itrim2014.xls
2014,TRIM 1,PRODIVER ANMEJE S.A.,20510061609,1.06,1827.5,D_MIS DOCUMENTOSFONAFE 2014GLPA_Itrim2014.xls
2014,TRIM 1,DECORPLAS  S.A.,20374188896,7090.0,70900.0,D_MIS DOCUMENTOSFONAFE 2014GLPA_Itrim2014.xls
2014,TRIM 1,ESTUDIO ASESORIA CONTABLE E INFORMATICA S.A.C.,20134183650,3967.5,52900.0,D_MIS DOCUMENTOSFONAFE 2014GLPA_Itrim2014.xls
2014,TRIM 1,AVIATION SECURITY SOLUTIONS S.A.C.,20549965947,8450.0,78000.0,D_MIS DOCUMENTOSFONAFE 2014GLPA_Itrim2014.xls
2014,TRIM 2,Servicio Seguridad Integral Y Policia Particular S.A.C. ,20524246580,11000.0,7020000.0,D_MIS DOCUMENTOSFONAFE 2014GLPENALIDADES APLIOCADASPA_IItrim2014.xls
2014,TRIM 2,Telefonica del Peru S.A.A.,20100017491,318.95,4417800.0,D_MIS DOCUMENTOSFONAFE 2014GLPENALIDADES APLIOCADASPA_IItrim2014.xls
2014,TRIM 2,Telefonica del Peru S.A.A.,20100017491,430.94,4417800.0,D_MIS DOCUMENTOSFONAFE 2014GLPENALIDADES APLIOCADASPA_IItrim2014.xls
2014,TRIM 2,Servicio Seguridad Integral Y Policia Particular S.A.C. ,20524246580,10200.0,7020000.0,D_MIS DOCUMENTOSFONAFE 2014GLPENALIDADES APLIOCADASPA_IItrim2014.xls
2014,TRIM 2,Rosado Castro Wilson C.,10089241630,3.94,8998.68,D_MIS DOCUMENTOSFONAFE 2014GLPENALIDADES APLIOCADASPA_IItrim2014.xls
2014,TRIM 3,IBM DEL PERU S.A.C. ,20100075009,1027.83,4191521.46,D_MIS DOCUMENTOSFONAFE 2014GLPENALIDADES APLICADASPA_IIItrim2014.xls
2014,TRIM 3,SERVICIO DE SEGURIDAD INTEGRAL Y POLICIA PARTICULAR S.A.C.,20524246580,4050.0,7020000.0,D_MIS DOCUMENTOSFONAFE 2014GLPENALIDADES APLICADASPA_IIItrim2014.xls
2014,TRIM 3,SERVICIO DE SEGURIDAD INTEGRAL Y POLICIA PARTICULAR S.A.C.,20524246580,27200.0,7020000.0,D_MIS DOCUMENTOSFONAFE 2014GLPENALIDADES APLICADASPA_IIItrim2014.xls
2014,TRIM 3,HELIPER S.A.C.,20549707654,57777.78,2600000.0,D_MIS DOCUMENTOSFONAFE 2014GLPENALIDADES APLICADASPA_IIItrim2014.xls
2014,TRIM 3,SERVICIO DE SEGURIDAD INTEGRAL Y POLICIA PARTICULAR S.A.C.,20524246580,27100.0,7020000.0,D_MIS DOCUMENTOSFONAFE 2014GLPENALIDADES APLICADASPA_IIItrim2014.xls
2014,TRIM 3,IBM DEL PERU S.A.C. ,20100075009,5102.75,4191521.46,D_MIS DOCUMENTOSFONAFE 2014GLPENALIDADES APLICADASPA_IIItrim2014.xls
2014,TRIM 3,TELEFONICA DEL PERU S.A.,20100017491,305.16,4417800.0,D_MIS DOCUMENTOSFONAFE 2014GLPENALIDADES APLICADASPA_IIItrim2014.xls
2014,TRIM 3,COATEL S.A.,20430794419,7.17,11044.8,D_MIS DOCUMENTOSFONAFE 2014GLPENALIDADES APLICADASPA_IIItrim2014.xls
2014,TRIM 3,LINES & TECNOLOGIA  GRAFICA  S.A.C. ,20544841867,0.04,566.4,D_MIS DOCUMENTOSFONAFE 2014GLPENALIDADES APLICADASPA_IIItrim2014.xls
2014,TRIM 3,   J  &  K   NETWORK    SOLUTIONS   S.A.C.  ,20523866835,7950.0,79500.0,D_MIS DOCUMENTOSFONAFE 2014GLPENALIDADES APLICADASPA_IIItrim2014.xls
2014,TRIM 3,INDECO  S.A.,20251293181,0.28,4385.62,D_MIS DOCUMENTOSFONAFE 2014GLPENALIDADES APLICADASPA_IIItrim2014.xls
2014,TRIM 4,VERIFICACION Y CONTROL DE DATOS E.I.R.L.,20202814132,9000.0,90000.0,D_MIS DOCUMENTOSFONAFE 2014GLPENALIDADES APLICADASPA_IVtrim2014.xls
2014,TRIM 4,INGENIO PUBLICITARIO SR. Ltda.,20203273321,0.75,2336.4,D_MIS DOCUMENTOSFONAFE 2014GLPENALIDADES APLICADASPA_IVtrim2014.xls
2014,TRIM 4,VISUAL SYSTEMS INTERNATIONAL S.A.C.,20510603002,0.14,2123.29,D_MIS DOCUMENTOSFONAFE 2014GLPENALIDADES APLICADASPA_IVtrim2014.xls
2014,TRIM 4,ENERGIA Y LABORATORIO S.A.C.,20523719298,0.1,1620.0,D_MIS DOCUMENTOSFONAFE 2014GLPENALIDADES APLICADASPA_IVtrim2014.xls
2014,TRIM 4,"CONSORCIO DALY, OTERO & FLORES S. CIVIL R.L. GONZALEZ",20556580724,1200.0,2809999.8,D_MIS DOCUMENTOSFONAFE 2014GLPENALIDADES APLICADASPA_IVtrim2014.xls
2014,TRIM 4,SERVICIO DE SEGURIDAD INTEGRAL Y POLICIA PARTICULAR S.A.C. ,20524246580,11000.0,7020000.0,D_MIS DOCUMENTOSFONAFE 2014GLPENALIDADES APLICADASPA_IVtrim2014.xls
2014,TRIM 4,IBM DEL PERU S.A.C.,20100075009,1424.99,4191521.46,D_MIS DOCUMENTOSFONAFE 2014GLPENALIDADES APLICADASPA_IVtrim2014.xls
2014,TRIM 4,PALOMINO RAMOS DE MOROTE CELESTINA VILMA,10254317298,0.74,5765.6,D_MIS DOCUMENTOSFONAFE 2014GLPENALIDADES APLICADASPA_IVtrim2014.xls
2014,TRIM 4,"CONSORCIO DALY, OTERO & FLORES S. CIVIL R.L. GONZALEZ",20556580724,1500.0,2809999.8,D_MIS DOCUMENTOSFONAFE 2014GLPENALIDADES APLICADASPA_IVtrim2014.xls
2014,TRIM 4,BEST SANTOS JOHN BERNARD ,10082205638,53.04,5600.0,D_MIS DOCUMENTOSFONAFE 2014GLPENALIDADES APLICADASPA_IVtrim2014.xls
2014,TRIM 4,CHERY: SERVICIOS GENERALES- ,20547955308,14476.73,86861.34,D_MIS DOCUMENTOSFONAFE 2014GLPENALIDADES APLICADASPA_IVtrim2014.xls
2014,TRIM 4,INFINITEK S.A.C.,20509159051,14476.73,57905.95,D_MIS DOCUMENTOSFONAFE 2014GLPENALIDADES APLICADASPA_IVtrim2014.xls
2014,TRIM 4,SERVICIO DE SEGURIDAD INTEGRAL Y POLICIA PARTICULAR S.A.C. ,20524246580,2400.0,7020000.0,D_MIS DOCUMENTOSFONAFE 2014GLPENALIDADES APLICADASPA_IVtrim2014.xls
2014,TRIM 4,"LEON, SILVA & ASOCIADOS-ASESORIA, CONSULTORIA Y SERVICIOS S.A.C. ",20548365890,562.13,252960.0,D_MIS DOCUMENTOSFONAFE 2014GLPENALIDADES APLICADASPA_IVtrim2014.xls
2014,TRIM 4,COMERCIALIZADORA EBENEZER S.A.C.,20556227790,0.018,1431.0,D_MIS DOCUMENTOSFONAFE 2014GLPENALIDADES APLICADASPA_IVtrim2014.xls
2014,TRIM 4,SERVICIOS TIME S.A.C.,20513441623,0.1,300.0,D_MIS DOCUMENTOSFONAFE 2014GLPENALIDADES APLICADASPA_IVtrim2014.xls
2014,TRIM 4,SERVICIOS TIME S.A.C.,20513441623,0.05,400.0,D_MIS DOCUMENTOSFONAFE 2014GLPENALIDADES APLICADASPA_IVtrim2014.xls
2014,TRIM 4,SERVICIOS TIME S.A.C.,20513441623,0.19,300.0,D_MIS DOCUMENTOSFONAFE 2014GLPENALIDADES APLICADASPA_IVtrim2014.xls
2014,TRIM 4,SERVICIOS TIME S.A.C.,20513441623,0.32,300.0,D_MIS DOCUMENTOSFONAFE 2014GLPENALIDADES APLICADASPA_IVtrim2014.xls
2015,TRIM 1,SERVICIO DE SEGURIDAD INTEGRAL Y POLICIA PARTICULAR S.A.C.,20524246580,5100.0,7020000.0,D_MIS DOCUMENTOSFONAFE 2015GLPENALIDADES APLICADASPA_Itrim2015.xls
2015,TRIM 1,PALMA TELLO ELVIS ARMANDO,10417799643,2.32,7463.5,D_MIS DOCUMENTOSFONAFE 2015GLPENALIDADES APLICADASPA_Itrim2015.xls
2015,TRIM 1,SERVICIO DE SEGURIDAD INTEGRAL Y POLICIA PARTICULAR S.A.C.,20524246580,1100.0,7020000.0,D_MIS DOCUMENTOSFONAFE 2015GLPENALIDADES APLICADASPA_Itrim2015.xls
2015,TRIM 1,TRANSPORTES PAJUELO Y CIA. SRLTDA.,20301306181,2500.0,6000000.0,D_MIS DOCUMENTOSFONAFE 2015GLPENALIDADES APLICADASPA_Itrim2015.xls
2015,TRIM 1,EMTEC PERU S.A.,20555077913,16130.45,394000.0,D_MIS DOCUMENTOSFONAFE 2015GLPENALIDADES APLICADASPA_Itrim2015.xls
2015,TRIM 1,SERVICIO DE SEGURIDAD INTEGRAL Y POLICIA PARTICULAR S.A.C.,20524246580,5000.0,7020000.0,D_MIS DOCUMENTOSFONAFE 2015GLPENALIDADES APLICADASPA_Itrim2015.xls
2015,TRIM 2,SERVICIOS TIME S.A.C.,20513441623,0.05,200.0,D_MIS DOCUMENTOSFONAFE 2015GLPENALIDADES APLICADASPA_IItrim2015.xls
2015,TRIM 2,SERVICIOS TIME S.A.C.,20513441623,0.78,400.0,D_MIS DOCUMENTOSFONAFE 2015GLPENALIDADES APLICADASPA_IItrim2015.xls
2015,TRIM 2,EMER MEDIC S.A.C.,20375646561,361.03,7220.51,D_MIS DOCUMENTOSFONAFE 2015GLPENALIDADES APLICADASPA_IItrim2015.xls
2015,TRIM 2,INFINITEK S.A.C.,20509159051,2580.8176,25808.176,D_MIS DOCUMENTOSFONAFE 2015GLPENALIDADES APLICADASPA_IItrim2015.xls
2015,TRIM 2,"LEON, SILVA & ASOCIADOS-ASESORIA, CONSULTORIA Y SERVICIOS S.A.C.",20565758986,3600.0,36000.0,D_MIS DOCUMENTOSFONAFE 2015GLPENALIDADES APLICADASPA_IItrim2015.xls
2015,TRIM 2,SERVICIO DE SEGURIDAD INTEGRAL Y POLICIA PARTICULAR S.A.C.,20524246580,5200.0,195000.0,D_MIS DOCUMENTOSFONAFE 2015GLPENALIDADES APLICADASPA_IItrim2015.xls
2015,TRIM 2,SERVICIO DE SEGURIDAD INTEGRAL Y POLICIA PARTICULAR S.A.C.,20524246580,8600.0,195000.0,D_MIS DOCUMENTOSFONAFE 2015GLPENALIDADES APLICADASPA_IItrim2015.xls
2015,TRIM 3,TRANSPORTES PAJUELO Y CIA. SRLTDA.,20301306181,500.0,600000.0,D_MIS DOCUMENTOSFONAFE 2015GLPENALIDADES APLICADASPA_IIItrim2015.xls
2015,TRIM 3,TRANSPORTES PAJUELO Y CIA. SRLTDA.,20301306181,1000.0,600000.0,D_MIS DOCUMENTOSFONAFE 2015GLPENALIDADES APLICADASPA_IIItrim2015.xls
2015,TRIM 3,TRANSPORTES PAJUELO Y CIA. SRLTDA.,20301306181,250.0,600000.0,D_MIS DOCUMENTOSFONAFE 2015GLPENALIDADES APLICADASPA_IIItrim2015.xls
2015,TRIM 3,TRANSPORTES PAJUELO Y CIA. SRLTDA.,20301306181,750.0,600000.0,D_MIS DOCUMENTOSFONAFE 2015GLPENALIDADES APLICADASPA_IIItrim2015.xls
2015,TRIM 3,TRANSPORTES PAJUELO Y CIA. SRLTDA.,20301306181,250.0,600000.0,D_MIS DOCUMENTOSFONAFE 2015GLPENALIDADES APLICADASPA_IIItrim2015.xls
2015,TRIM 3,TRANSPORTES PAJUELO Y CIA. SRLTDA.,20301306181,750.0,600000.0,D_MIS DOCUMENTOSFONAFE 2015GLPENALIDADES APLICADASPA_IIItrim2015.xls
2015,TRIM 3,G4S PERU S.A.C.,20422293699,125000.0,18514078.23,D_MIS DOCUMENTOSFONAFE 2015GLPENALIDADES APLICADASPA_IIItrim2015.xls
2015,TRIM 3,IBM DEL PERU S.A.C.,20100075009,132.15,4191521.46,D_MIS DOCUMENTOSFONAFE 2015GLPENALIDADES APLICADASPA_IIItrim2015.xls
2015,TRIM 3,SERVICIO DE SEGURIDAD INTEGRAL Y POLICIA PARTICULAR S.A.C.,20524246580,7400.0,7020000.0,D_MIS DOCUMENTOSFONAFE 2015GLPENALIDADES APLICADASPA_IIItrim2015.xls
2015,TRIM 3,TECNOLOGIAS ECOLOGICAS PRISMA S.A.C.,20502221796,94.0,169200.0,D_MIS DOCUMENTOSFONAFE 2015GLPENALIDADES APLICADASPA_IIItrim2015.xls
2015,TRIM 3,CONSULTORES LEON & SILVA SAC,20565758986,2400.0,120000.0,D_MIS DOCUMENTOSFONAFE 2015GLPENALIDADES APLICADASPA_IIItrim2015.xls
2015,TRIM 3,CONSULTORES LEON & SILVA SAC,20565758986,3600.0,120000.0,D_MIS DOCUMENTOSFONAFE 2015GLPENALIDADES APLICADASPA_IIItrim2015.xls
2015,TRIM 3,NAAR STEIN GLADYS MICHELE,10093354627,1.04,7149.0,D_MIS DOCUMENTOSFONAFE 2015GLPENALIDADES APLICADASPA_IIItrim2015.xls
2015,TRIM 3,G4S PERU S.A.C.,20422293699,92000.0,18514078.23,D_MIS DOCUMENTOSFONAFE 2015GLPENALIDADES APLICADASPA_IIItrim2015.xls
2015,TRIM 3,J & F SERVICES GRAPHICS S.A.C,20516303604,6.22,10600.0,D_MIS DOCUMENTOSFONAFE 2015GLPENALIDADES APLICADASPA_IIItrim2015.xls
2015,TRIM 3,C & F CONSULT S.A.C.,20506123411,236.57,71000.0,D_MIS DOCUMENTOSFONAFE 2015GLPENALIDADES APLICADASPA_IIItrim2015.xls
2015,TRIM 3,SERVICIOS MEDICOS EL TREBOL SAC,20518132947,995.0,59700.0,D_MIS DOCUMENTOSFONAFE 2015GLPENALIDADES APLICADASPA_IIItrim2015.xls
2015,TRIM 4,SERVICIOS TIME S.A.C.,20513441623,0.18,3800.0,D_MIS DOCUMENTOSFONAFE 2015GLPENALIDADES APLICADASPA_IVtrim2015.xls
2015,TRIM 4,SERVICIOS TIME S.A.C.,20513441623,0.28,3800.0,D_MIS DOCUMENTOSFONAFE 2015GLPENALIDADES APLICADASPA_IVtrim2015.xls
2015,TRIM 4,SERVICIOS TIME S.A.C.,20513441623,0.35,3800.0,D_MIS DOCUMENTOSFONAFE 2015GLPENALIDADES APLICADASPA_IVtrim2015.xls
2015,TRIM 4,JRM SOLUTIONS PERU E.I.R.L.,20600018486,0.81,1500.0,D_MIS DOCUMENTOSFONAFE 2015GLPENALIDADES APLICADASPA_IVtrim2015.xls
2015,TRIM 4,YSG INGENIERIA & CONSTRUCCION S.A.C.,20600081811,119.6,10200.0,D_MIS DOCUMENTOSFONAFE 2015GLPENALIDADES APLICADASPA_IVtrim2015.xls
2015,TRIM 4,C & F CONSULT S.A.C.,20506123411,236.57,71000.0,D_MIS DOCUMENTOSFONAFE 2015GLPENALIDADES APLICADASPA_IVtrim2015.xls
2015,TRIM 4,IBM DEL PERU S.A.,20100075009,460.5,4191521.46,D_MIS DOCUMENTOSFONAFE 2015GLPENALIDADES APLICADASPA_IVtrim2015.xls
2015,TRIM 4,SERVICIOS MEDICOS EL TREBOL SAC,20518132947,995.0,59700.0,D_MIS DOCUMENTOSFONAFE 2015GLPENALIDADES APLICADASPA_IVtrim2015.xls
2015,TRIM 4,IBM DEL PERU S.A.C.,20100075009,1102.0,11020.0,D_MIS DOCUMENTOSFONAFE 2015GLPENALIDADES APLICADASPA_IVtrim2015.xls
2015,TRIM 4,G4S PERU S.A.C.,20422293699,1300.0,18514078.23,D_MIS DOCUMENTOSFONAFE 2015GLPENALIDADES APLICADASPA_IVtrim2015.xls
2015,TRIM 4,LEON SILVA & ASOCIADOS,20548365890,1405.33,252960.0,D_MIS DOCUMENTOSFONAFE 2015GLPENALIDADES APLICADASPA_IVtrim2015.xls
2015,TRIM 4,TRANSPORTES KOOCHOY S.A.,20259345392,2142.0,1713600.0,D_MIS DOCUMENTOSFONAFE 2015GLPENALIDADES APLICADASPA_IVtrim2015.xls
2015,TRIM 4,PARDO SOCIEDAD ANONIMA CERRADA,20520847767,4165.34,587012.9,D_MIS DOCUMENTOSFONAFE 2015GLPENALIDADES APLICADASPA_IVtrim2015.xls
2015,TRIM 4,SERVICIO DE SEGURIDAD INTEGRAL Y POLICIA PARTICULAR S.A.C.,20524246580,8700.0,7020000.0,D_MIS DOCUMENTOSFONAFE 2015GLPENALIDADES APLICADASPA_IVtrim2015.xls
2015,TRIM 4,ROAD TECH S.A.C.,20494540151,8985.94,89859.36,D_MIS DOCUMENTOSFONAFE 2015GLPENALIDADES APLICADASPA_IVtrim2015.xls
2015,TRIM 4,SERVICIO DE SEGURIDAD INTEGRAL Y POLICIA PARTICULAR S.A.C.,20524246580,17650.0,7020000.0,D_MIS DOCUMENTOSFONAFE 2015GLPENALIDADES APLICADASPA_IVtrim2015.xls
2016,TRIM 1,SERVICIO DE SEGURIDAD INTEGRAL Y POLICIA PARTICULAR S.A.C,20524246580,17650.0,7020000.0,PA_Itrim2016.xls
2016,TRIM 1,SERVICIO DE SEGURIDAD INTEGRAL Y POLICIA PARTICULAR S.A.C,20524246580,18000.0,7020000.0,PA_Itrim2016.xls
2016,TRIM 1,SERVICIO DE SEGURIDAD INTEGRAL Y POLICIA PARTICULAR S.A.C,20524246580,19800.0,7020000.0,PA_Itrim2016.xls
2016,TRIM 1,TRANSPORTES PAJUELO & CIA S.R.L.,20301306181,6000.0,600000.0,PA_Itrim2016.xls
2016,TRIM 1,TRANSPORTES PAJUELO & CIA S.R.L.,20301306181,6250.0,600000.0,PA_Itrim2016.xls
2016,TRIM 1,TRANSPORTES PAJUELO & CIA S.R.L.,20301306181,6250.0,600000.0,PA_Itrim2016.xls
2016,TRIM 1,TRANSPORTES PAJUELO & CIA S.R.L.,20301306181,6250.0,600000.0,PA_Itrim2016.xls
2016,TRIM 1,TRANSPORTES PAJUELO & CIA S.R.L.,20301306181,8500.0,600000.0,PA_Itrim2016.xls
2016,TRIM 1,SOLANO GUILLEN CHRISTIAN GERMAN,10407759970,2000.0,20000.0,PA_Itrim2016.xls
2016,TRIM 1,FREDYTEX S.A.C,20523036999,131.47,37980.0,PA_Itrim2016.xls
2016,TRIM 1,"LEON SILVA & ASOCIADOS-ASESORIA, CONSULTORIA Y SERVICIOS S.A.C.",20548365890,632.0,252960.0,PA_Itrim2016.xls
2016,TRIM 1,INFINITEK S.A.C.,20509159051,26756.0,628116.0,PA_Itrim2016.xls
2016,TRIM 1,IBM DEL PERU S.A.C.,20100075009,927.49,630314.35,PA_Itrim2016.xls
2016,TRIM 1,TRANSPORTES KOOCHOY S.A.,20259345392,714.0,1713600.0,PA_Itrim2016.xls
2016,TRIM 1,TRANSPORTES PAJUELO & CIA S.R.L.,20301306181,5750.0,300000.0,PA_Itrim2016.xls
2016,TRIM 1,TRANSPORTES PAJUELO & CIA S.R.L.,20301306181,5750.0,300000.0,PA_Itrim2016.xls
2016,TRIM 1,TRANSPORTES PAJUELO & CIA S.R.L.,20301306181,5750.0,300000.0,PA_Itrim2016.xls
2016,TRIM 1,TRANSPORTES PAJUELO & CIA S.R.L.,20301306181,9250.0,300000.0,PA_Itrim2016.xls
2016,TRIM 1,TRANSPORTES PAJUELO & CIA S.R.L.,20301306181,15000.0,300000.0,PA_Itrim2016.xls
2016,TRIM 1,JB SOLUCIONES INTEGRALES S.A.C.,20522499456,0.7,4248.0,PA_Itrim2016.xls
2016,TRIM 1,JAVIER DOLORIER TORRES ABOGADOS ,20514243361,0.83,9800.0,PA_Itrim2016.xls
2016,TRIM 1,EXCEL PRODUCTS S.A.,20100679877,0.18,2065.0,PA_Itrim2016.xls
2016,TRIM 1,INGENIUM SOLUCIONES INFORMATICAS PERU SAC,20509031411,13133.33,197000.0,PA_Itrim2016.xls
2016,TRIM 2,LAM GRAF EIRL,20507117652,0.07,800.0,D_MIS DOCUMENTOSFONAFE 2016GLPENALIDADES APLICADASPA_IItrim2016.xls
2016,TRIM 2,SERVICIOS TIME S.A.C.,20513441623,2.66,3950.0,D_MIS DOCUMENTOSFONAFE 2016GLPENALIDADES APLICADASPA_IItrim2016.xls
2016,TRIM 2,SAN SEBASTIAN EDIFICACIONES S.R.L.,20522893863,48.23,11440.0,D_MIS DOCUMENTOSFONAFE 2016GLPENALIDADES APLICADASPA_IItrim2016.xls
2016,TRIM 2,G4S PERU S.A.C.,20422293699,850.0,18514078.23,D_MIS DOCUMENTOSFONAFE 2016GLPENALIDADES APLICADASPA_IItrim2016.xls
2016,TRIM 2,"LEON SILVA & ASOCIADOS-ASESORIA, CONSULTORIA Y SERVICIOS S.A.C.",20548365890,1405.33,252960.0,D_MIS DOCUMENTOSFONAFE 2016GLPENALIDADES APLICADASPA_IItrim2016.xls
2016,TRIM 2,BOINAS DORADAS S.A.C.,20566047234,1850.0,25989461.0,D_MIS DOCUMENTOSFONAFE 2016GLPENALIDADES APLICADASPA_IItrim2016.xls
2016,TRIM 2,INDRA SISTEMAS S.A.,,3373.11,4047726.0,D_MIS DOCUMENTOSFONAFE 2016GLPENALIDADES APLICADASPA_IItrim2016.xls
2016,TRIM 2,SERVICIO DE SEGURIDAD INTEGRAL Y POLICIA PARTICULAR S.A.C,20524246580,20400.0,7020000.0,D_MIS DOCUMENTOSFONAFE 2016GLPENALIDADES APLICADASPA_IItrim2016.xls
2016,TRIM 2,SERVICIO DE SEGURIDAD INTEGRAL Y POLICIA PARTICULAR S.A.C,20524246580,33300.0,7020000.0,D_MIS DOCUMENTOSFONAFE 2016GLPENALIDADES APLICADASPA_IItrim2016.xls
2016,TRIM 2,G4S PERU S.A.C.,20422293699,40350.0,18514078.23,D_MIS DOCUMENTOSFONAFE 2016GLPENALIDADES APLICADASPA_IItrim2016.xls
2016,TRIM 2,G4S PERU S.A.C.,20422293699,140700.0,18514078.23,D_MIS DOCUMENTOSFONAFE 2016GLPENALIDADES APLICADASPA_IItrim2016.xls
2016,TRIM 2,FREDYTEX S.A.C,20523036999,175.29,37980.0,D_MIS DOCUMENTOSFONAFE 2016GLPENALIDADES APLICADASPA_IItrim2016.xls
2016,TRIM 2,PAPELERA NACIONAL S.A.,20100047641,217.44,43488.9,D_MIS DOCUMENTOSFONAFE 2016GLPENALIDADES APLICADASPA_IItrim2016.xls
2016,TRIM 2,DIMERC PERU SAC,20537321190,315.44,1766.46,D_MIS DOCUMENTOSFONAFE 2016GLPENALIDADES APLICADASPA_IItrim2016.xls
2016,TRIM 2,MORCOM INTERNATIONAL INC.,20101010104,4300.0,886066.2,D_MIS DOCUMENTOSFONAFE 2016GLPENALIDADES APLICADASPA_IItrim2016.xls
2016,TRIM 2,CHERY IMPORTACIONES S.A.C,20547955308,7052.08,677000.0,D_MIS DOCUMENTOSFONAFE 2016GLPENALIDADES APLICADASPA_IItrim2016.xls
2016,TRIM 2,CHERY: SERVICIOS GENERALES-IMPORTACIONES Y EXPORTACION DE MAQUINARIAS S.A.C,20547955308,31516.58,327772.48,D_MIS DOCUMENTOSFONAFE 2016GLPENALIDADES APLICADASPA_IItrim2016.xls
2016,TRIM 3,IBM DEL PERU S.A.C.,20100075009,188.16,650695.14,PA_IIItrim2016.xls
2016,TRIM 3,COPISERVICE E.I.R.L.,20100466709,1450.0,686664.0,PA_IIItrim2016.xls
2016,TRIM 3,COPISERVICE E.I.R.L.,20100466709,1550.0,686664.0,PA_IIItrim2016.xls
2016,TRIM 3,SERVICIO DE SEGURIDAD INTEGRAL Y POLICIA PARTICULAR S.A.C,20524246580,3200.0,7020000.0,PA_IIItrim2016.xls
